time,Hs,Tp
1452600000.0,1.0904357433319092,13.012062072753906
1452621600.0,1.0722424983978271,12.608253479003906
1452643200.0,1.0859260559082031,12.427589416503906
1452664800.0,1.0249857902526855,12.282569885253906
1452686400.0,1.0676344633102417,12.240089416503906
1452708000.0,1.0365650653839111,12.075538635253906
1452729600.0,0.9845626950263977,11.918312072753906
1452751200.0,1.0054471492767334,11.805030822753906
1452772800.0,0.9903913736343384,11.772315979003906
1452794400.0,0.9548240303993225,11.862159729003906
1452816000.0,0.968039333820343,12.077980041503906
1452837600.0,0.9661332964897156,12.061378479003906
1452859200.0,0.9865074157714844,12.247413635253906
1452880800.0,0.9819196462631226,12.200538635253906
1452902400.0,0.9822714924812317,11.892433166503906
1452924000.0,0.9778552651405334,11.409034729003906
1452945600.0,0.9885534644126892,11.049659729003906
1452967200.0,0.986204206943512,10.749855041503906
1452988800.0,0.9784626960754395,10.406105041503906
1453010400.0,0.9644514918327332,10.111183166503906
1453032000.0,0.9208163619041443,9.871925354003906
1453053600.0,0.8125672340393066,9.149269104003906
1453075200.0,0.7957885265350342,14.646827697753906
1453096800.0,0.7940395474433899,14.458351135253906
1453118400.0,0.8033372163772583,13.962745666503906
1453140000.0,0.8148361444473267,13.610206604003906
1453161600.0,0.8653397560119629,13.723487854003906
1453183200.0,0.9129409193992615,13.670265197753906
1453204800.0,1.0002174377441406,13.609718322753906
1453226400.0,1.036604642868042,19.235694885253906
1453248000.0,1.148000717163086,18.096046447753906
1453269600.0,1.3182098865509033,17.683937072753906
1453291200.0,1.30098295211792,17.169288635253906
1453312800.0,1.3171110153198242,16.588233947753906
1453334400.0,1.3241409063339233,11.556983947753906
1453356000.0,1.3091328144073486,11.474464416503906
1453377600.0,1.2806949615478516,11.493995666503906
1453399200.0,1.3078792095184326,13.497901916503906
1453420800.0,1.3787211179733276,13.298683166503906
1453442400.0,1.3632017374038696,12.822608947753906
1453464000.0,1.3297327756881714,12.227394104003906
1453485600.0,1.317368745803833,11.656105041503906
1453507200.0,1.4468713998794556,11.060890197753906
1453528800.0,1.382218599319458,10.685890197753906
1453550400.0,1.2642834186553955,14.350440979003906
1453572000.0,1.2516944408416748,14.034034729003906
1453593600.0,1.2437264919281006,13.667823791503906
1453615200.0,1.2091248035430908,13.382667541503906
1453636800.0,1.167777180671692,13.004737854003906
1453658400.0,1.1233932971954346,12.519386291503906
1453680000.0,1.0798190832138062,14.175636291503906
1453701600.0,1.0619134902954102,14.438331604003906
1453723200.0,0.9992629289627075,14.196144104003906
1453744800.0,1.0077381134033203,13.532081604003906
1453766400.0,0.9572373628616333,13.235694885253906
1453788000.0,0.920670747756958,13.034523010253906
1453809600.0,0.855668306350708,12.605812072753906
1453831200.0,0.8376796245574951,12.346046447753906
1453852800.0,0.8315247297286987,12.203468322753906
1453874400.0,0.8228381276130676,12.121437072753906
1453896000.0,0.8220844268798828,12.038917541503906
1453917600.0,0.7919188141822815,13.118995666503906
1453939200.0,0.810382604598999,13.279151916503906
1453960800.0,0.8479124307632446,13.290382385253906
1453982400.0,0.863968551158905,13.161476135253906
1454004000.0,0.8535273671150208,13.020851135253906
1454025600.0,0.8579540252685547,12.967628479003906
1454047200.0,0.8753318190574646,13.043312072753906
1454068800.0,0.9102170467376709,13.076515197753906
1454090400.0,0.9553462862968445,13.183937072753906
1454112000.0,1.0197086334228516,14.837257385253906
1454133600.0,1.059077501296997,14.665382385253906
1454155200.0,1.1319634914398193,14.280128479003906
1454176800.0,1.20412015914917,13.782569885253906
1454198400.0,1.3017311096191406,13.486183166503906
1454220000.0,1.3305063247680664,13.251319885253906
1454241600.0,1.4526082277297974,13.077980041503906
1454263200.0,1.5037376880645752,12.980323791503906
1454284800.0,1.3875977993011475,12.669776916503906
1454306400.0,1.356126070022583,7.471534729003906
1454328000.0,1.362805962562561,7.732765197753906
1454349600.0,1.2412424087524414,7.794288635253906
1454371200.0,1.169243574142456,7.666847229003906
1454392800.0,1.15382981300354,7.511573791503906
1454414400.0,1.2866363525390625,7.832862854003906
1454436000.0,1.4904992580413818,8.165382385253906
1454457600.0,1.556776523590088,12.613136291503906
1454479200.0,1.5509564876556396,12.468116760253906
1454500800.0,1.528101921081543,12.196632385253906
1454522400.0,1.505767583847046,12.015480041503906
1454544000.0,1.4130630493164062,11.686378479003906
1454565600.0,1.3472377061843872,11.469581604003906
1454587200.0,1.273533821105957,11.293312072753906
1454608800.0,1.2012112140655518,11.035499572753906
1454630400.0,1.18680739402771,10.787452697753906
1454652000.0,1.1799390316009521,16.517433166503906
1454673600.0,1.2139794826507568,16.075050354003906
1454695200.0,1.2170164585113525,15.222999572753906
1454716800.0,1.1833714246749878,14.581886291503906
1454738400.0,1.1413090229034424,13.805519104003906
1454760000.0,1.102624773979187,13.281105041503906
1454781600.0,1.08981192111969,12.973976135253906
1454803200.0,1.0010104179382324,12.220558166503906
1454824800.0,0.9674510359764099,15.868995666503906
1454846400.0,0.9801570177078247,15.819190979003906
1454868000.0,1.0192649364471436,15.705909729003906
1454889600.0,1.0408024787902832,15.068702697753906
1454911200.0,1.1137043237686157,14.557960510253906
1454932800.0,1.380731463432312,14.349464416503906
1454954400.0,1.4672250747680664,14.212745666503906
1454976000.0,1.4989001750946045,14.035499572753906
1454997600.0,1.4871578216552734,13.555030822753906
1455019200.0,1.498869776725769,13.438819885253906
1455040800.0,1.4890522956848145,13.493995666503906
1455062400.0,1.58491051197052,13.803077697753906
1455084000.0,1.714038372039795,14.297218322753906
1455105600.0,1.8374099731445312,14.431495666503906
1455127200.0,1.7624590396881104,14.302589416503906
1455148800.0,1.7166543006896973,13.919776916503906
1455170400.0,1.767715573310852,13.586769104003906
1455192000.0,1.7167751789093018,13.301612854003906
1455213600.0,1.577512264251709,10.243995666503906
1455235200.0,1.444642424583435,10.144874572753906
1455256800.0,1.3737560510635376,9.983253479003906
1455278400.0,1.382424235343933,10.167335510253906
1455300000.0,1.3955907821655273,10.207374572753906
1455321600.0,1.454822301864624,10.114112854003906
1455343200.0,1.4156683683395386,9.974952697753906
1455364800.0,1.3753589391708374,9.878273010253906
1455386400.0,1.295937180519104,9.826026916503906
1455408000.0,1.2111544609069824,9.643409729003906
1455429600.0,1.186871886253357,9.618019104003906
1455451200.0,1.2167490720748901,9.924659729003906
1455472800.0,1.2444894313812256,10.192237854003906
1455494400.0,1.2780002355575562,10.466651916503906
1455516000.0,1.326668381690979,10.682960510253906
1455537600.0,1.3973772525787354,10.706886291503906
1455559200.0,1.440378189086914,10.591163635253906
1455580800.0,1.4533381462097168,10.592628479003906
1455602400.0,1.4548931121826172,12.949562072753906
1455624000.0,1.4874718189239502,13.242042541503906
1455645600.0,1.4861198663711548,13.319190979003906
1455667200.0,1.4116673469543457,12.921730041503906
1455688800.0,1.3400722742080688,12.461769104003906
1455710400.0,1.295175552368164,12.201515197753906
1455732000.0,1.2542330026626587,11.897315979003906
1455753600.0,1.2395317554473877,11.490577697753906
1455775200.0,1.1946548223495483,11.099464416503906
1455796800.0,1.099382996559143,10.722023010253906
1455818400.0,1.0918185710906982,10.588233947753906
1455840000.0,1.0330272912979126,10.293800354003906
1455861600.0,0.9724772572517395,10.049659729003906
1455883200.0,0.919238805770874,9.803565979003906
1455904800.0,0.8686748743057251,9.471534729003906
1455926400.0,0.8210644125938416,9.160011291503906
1455948000.0,0.8291142582893372,8.947608947753906
1455969600.0,0.8501224517822266,13.492042541503906
1455991200.0,0.8449838161468506,13.250099182128906
1456012800.0,0.8549990057945251,12.766944885253906
1456034400.0,0.8901383280754089,12.219093322753906
1456056000.0,0.9437522292137146,11.762062072753906
1456077600.0,1.0743849277496338,11.893165588378906
1456099200.0,1.1677829027175903,11.983253479003906
1456120800.0,1.1943626403808594,11.835304260253906
1456142400.0,1.17842435836792,11.597511291503906
1456164000.0,1.114919662475586,11.243995666503906
1456185600.0,1.1500422954559326,11.486915588378906
1456207200.0,1.047952651977539,11.034034729003906
1456228800.0,0.9972422122955322,10.806007385253906
1456250400.0,0.9756773710250854,10.516456604003906
1456272000.0,0.9603849053382874,14.404640197753906
1456293600.0,0.9772268533706665,14.345558166503906
1456315200.0,0.991838276386261,14.297706604003906
1456336800.0,1.0101633071899414,14.413429260253906
1456358400.0,1.0179476737976074,14.349952697753906
1456380000.0,1.032831072807312,14.141944885253906
1456401600.0,1.0694715976715088,13.789894104003906
1456423200.0,1.1912014484405518,13.595069885253906
1456444800.0,1.065374732017517,13.120948791503906
1456466400.0,1.1103529930114746,13.179054260253906
1456488000.0,0.9685067534446716,12.039894104003906
1456509600.0,1.0438499450683594,12.118507385253906
1456531200.0,1.0825777053833008,15.710304260253906
1456552800.0,1.0493706464767456,14.962257385253906
1456574400.0,1.013832449913025,14.627296447753906
1456596000.0,0.988826334476471,14.311378479003906
1456617600.0,0.9752303957939148,13.868995666503906
1456639200.0,0.9953614473342896,14.290870666503906
1456660800.0,0.9956344366073608,15.274757385253906
1456682400.0,0.9876530766487122,15.314308166503906
1456704000.0,1.0021750926971436,14.992530822753906
1456725600.0,0.9994271993637085,14.704444885253906
1456747200.0,1.016042947769165,14.344581604003906
1456768800.0,1.1528241634368896,13.889991760253906
1456790400.0,1.1403148174285889,13.486183166503906
1456812000.0,1.0892895460128784,13.178077697753906
1456833600.0,1.069044589996338,12.854835510253906
1456855200.0,1.061994194984436,12.721534729003906
1456876800.0,0.9947744011878967,12.686378479003906
1456898400.0,0.9672027826309204,12.965675354003906
1456920000.0,0.9365896582603455,12.948585510253906
1456941600.0,0.9486952424049377,12.432472229003906
1456963200.0,0.9412198066711426,15.629737854003906
1456984800.0,0.8928646445274353,14.321632385253906
1457006400.0,0.893271803855896,13.716651916503906
1457028000.0,0.9117976427078247,13.317237854003906
1457049600.0,0.9559739232063293,13.206886291503906
1457071200.0,1.0078039169311523,13.069679260253906
1457092800.0,1.0535962581634521,12.859718322753906
1457114400.0,1.0879201889038086,12.490577697753906
1457136000.0,0.9826003909111023,11.494483947753906
1457157600.0,0.9876170754432678,11.419288635253906
1457179200.0,1.0339839458465576,11.782081604003906
1457200800.0,0.9914429187774658,11.600929260253906
1457222400.0,0.9725245833396912,11.482765197753906
1457244000.0,0.9716169238090515,11.295265197753906
1457265600.0,0.9771323204040527,11.002784729003906
1457287200.0,0.9666898250579834,10.602882385253906
1457308800.0,0.9536647200584412,17.847023010253906
1457330400.0,0.9785041213035583,17.465675354003906
1457352000.0,1.0202605724334717,17.077003479003906
1457373600.0,1.0123908519744873,16.188819885253906
1457395200.0,1.0163402557373047,15.712745666503906
1457416800.0,1.0172841548919678,15.421730041503906
1457438400.0,1.0409598350524902,15.315773010253906
1457460000.0,1.0737433433532715,15.305519104003906
1457481600.0,1.1161470413208008,15.384132385253906
1457503200.0,1.1578439474105835,15.463233947753906
1457524800.0,1.1924265623092651,15.476417541503906
1457546400.0,1.2304370403289795,15.235206604003906
1457568000.0,1.2391469478607178,14.806007385253906
1457589600.0,1.2384601831436157,14.442237854003906
1457611200.0,1.1833173036575317,13.787940979003906
1457632800.0,1.1331334114074707,13.393409729003906
1457654400.0,1.0911020040512085,13.128273010253906
1457676000.0,1.0716463327407837,12.963722229003906
1457697600.0,0.9881319403648376,12.295753479003906
1457719200.0,0.9655277729034424,12.080421447753906
1457740800.0,0.9871506094932556,12.181007385253906
1457762400.0,1.0814846754074097,12.639015197753906
1457784000.0,1.257059097290039,12.680519104003906
1457805600.0,1.2298753261566162,12.332374572753906
1457827200.0,1.345198154449463,12.498878479003906
1457848800.0,1.2551236152648926,11.683448791503906
1457870400.0,1.2584660053253174,16.853858947753906
1457892000.0,1.3257826566696167,16.215187072753906
1457913600.0,1.3859542608261108,15.722511291503906
1457935200.0,1.325399398803711,14.648780822753906
1457956800.0,1.4081475734710693,14.502784729003906
1457978400.0,1.2624218463897705,13.484718322753906
1458000000.0,1.2565393447875977,13.340675354003906
1458021600.0,1.2410544157028198,13.220069885253906
1458043200.0,1.2279794216156006,12.965675354003906
1458064800.0,1.209590196609497,13.006202697753906
1458086400.0,1.2469907999038696,13.431495666503906
1458108000.0,1.3156057596206665,13.586769104003906
1458129600.0,1.3483573198318481,13.442237854003906
1458151200.0,1.2914354801177979,13.259620666503906
1458172800.0,1.2318480014801025,13.007179260253906
1458194400.0,1.2996997833251953,13.202980041503906
1458216000.0,1.3451249599456787,12.876808166503906
1458237600.0,1.4522931575775146,12.371925354003906
1458259200.0,1.3143644332885742,11.921730041503906
1458280800.0,1.1676552295684814,11.389503479003906
1458302400.0,1.0972355604171753,11.090187072753906
1458324000.0,1.0586321353912354,10.738624572753906
1458345600.0,1.029958963394165,10.231300354003906
1458367200.0,1.0555672645568848,10.016944885253906
1458388800.0,1.1336866617202759,14.963233947753906
1458410400.0,1.109874963760376,14.530128479003906
1458432000.0,1.1031839847564697,14.018409729003906
1458453600.0,1.1134170293807983,13.375343322753906
1458475200.0,1.1536860466003418,12.978858947753906
1458496800.0,1.1689908504486084,12.579933166503906
1458518400.0,1.1875276565551758,12.395362854003906
1458540000.0,1.1765531301498413,12.255226135253906
1458561600.0,1.2077367305755615,12.219581604003906
1458583200.0,1.2484464645385742,12.489601135253906
1458604800.0,1.377305269241333,12.214698791503906
1458626400.0,1.3746415376663208,11.051124572753906
1458648000.0,1.9762294292449951,7.624855041503906
1458669600.0,1.929203987121582,7.973487854003906
1458691200.0,1.6740880012512207,16.107276916503906
1458712800.0,1.4945008754730225,15.627784729003906
1458734400.0,1.3952984809875488,14.863136291503906
1458756000.0,1.3550838232040405,14.487648010253906
1458777600.0,1.3164446353912354,14.182472229003906
1458799200.0,1.2880003452301025,13.812355041503906
1458820800.0,1.34071683883667,14.030128479003906
1458842400.0,1.2899998426437378,13.835792541503906
1458864000.0,1.2585015296936035,14.251319885253906
1458885600.0,1.2799193859100342,14.573585510253906
1458907200.0,1.308354139328003,14.403663635253906
1458928800.0,1.3381435871124268,14.120460510253906
1458950400.0,1.300743818283081,13.507179260253906
1458972000.0,1.262865424156189,13.155128479003906
1458993600.0,1.1983966827392578,12.543312072753906
1459015200.0,1.153787612915039,12.055519104003906
1459036800.0,1.133330225944519,11.801124572753906
1459058400.0,1.1726534366607666,11.932472229003906
1459080000.0,1.1183950901031494,17.700050354003906
1459101600.0,1.1067237854003906,17.217628479003906
1459123200.0,1.0806217193603516,16.531593322753906
1459144800.0,1.0625325441360474,16.118507385253906
1459166400.0,1.0172879695892334,15.579933166503906
1459188000.0,0.97327721118927,14.857276916503906
1459209600.0,1.0204293727874756,14.922218322753906
1459231200.0,0.9234068989753723,14.007667541503906
1459252800.0,0.8891891241073608,13.606788635253906
1459274400.0,0.8628710508346558,13.390968322753906
1459296000.0,0.8536586761474609,13.237648010253906
1459317600.0,0.8850066065788269,13.186378479003906
1459339200.0,0.8858869075775146,12.982276916503906
1459360800.0,0.8996777534484863,12.694190979003906
1459382400.0,0.9156801700592041,12.513038635253906
1459404000.0,0.9256290793418884,12.177101135253906
1459425600.0,0.9927610158920288,13.041358947753906
1459447200.0,0.961514949798584,14.249855041503906
1459468800.0,0.8382431268692017,13.586280822753906
1459490400.0,0.8480492234230042,13.611183166503906
1459512000.0,0.8767804503440857,13.963722229003906
1459533600.0,0.9012940526008606,14.244483947753906
1459555200.0,0.921099066734314,14.205421447753906
1459576800.0,0.8997601270675659,13.879249572753906
1459598400.0,0.8875086903572083,13.785987854003906
1459620000.0,0.9106865525245667,13.726905822753906
1459641600.0,0.9122045040130615,13.319190979003906
1459663200.0,0.9765050411224365,15.955421447753906
1459684800.0,1.1630756855010986,16.411476135253906
1459706400.0,1.3478609323501587,16.097023010253906
1459728000.0,1.5260767936706543,15.785987854003906
1459749600.0,1.5266234874725342,14.995460510253906
1459771200.0,1.4488149881362915,14.349952697753906
1459792800.0,1.3656868934631348,13.680030822753906
1459814400.0,1.3415859937667847,13.532081604003906
1459836000.0,1.3156001567840576,13.473976135253906
1459857600.0,1.2865922451019287,13.364601135253906
1459879200.0,1.237620234489441,13.191749572753906
1459900800.0,1.17989182472229,12.991554260253906
1459922400.0,1.1513164043426514,12.703468322753906
1459944000.0,1.1126341819763184,12.605323791503906
1459965600.0,1.0862876176834106,12.516944885253906
1459987200.0,1.1017320156097412,12.513038635253906
1460008800.0,1.1178560256958008,12.138038635253906
1460030400.0,1.113981008529663,11.354347229003906
1460052000.0,1.096134901046753,16.118019104003906
1460073600.0,1.1066874265670776,15.772804260253906
1460095200.0,1.144439458847046,14.808937072753906
1460116800.0,1.2125728130340576,14.353858947753906
1460138400.0,1.2939000129699707,13.537452697753906
1460160000.0,1.3195782899856567,13.255714416503906
1460181600.0,1.281830072402954,12.987159729003906
1460203200.0,1.2253689765930176,12.472023010253906
1460224800.0,1.17177152633667,12.129737854003906
1460246400.0,1.1215156316757202,11.722511291503906
1460268000.0,1.100276231765747,14.833839416503906
1460289600.0,1.0894553661346436,14.648780822753906
1460311200.0,1.0387582778930664,14.023292541503906
1460332800.0,1.0313596725463867,13.649757385253906
1460354400.0,1.0418424606323242,13.602882385253906
1460376000.0,1.0469626188278198,13.506690979003906
1460397600.0,1.0628280639648438,13.400245666503906
1460419200.0,1.0775234699249268,13.197608947753906
1460440800.0,1.125079870223999,12.948097229003906
1460462400.0,1.2375500202178955,12.641944885253906
1460484000.0,1.1779366731643677,12.305519104003906
1460505600.0,1.086019515991211,12.059913635253906
1460527200.0,1.0777572393417358,11.888526916503906
1460548800.0,1.1356089115142822,16.069190979003906
1460570400.0,1.1738861799240112,15.842628479003906
1460592000.0,1.2081609964370728,15.286964416503906
1460613600.0,1.1984283924102783,14.832374572753906
1460635200.0,1.2148576974868774,14.410987854003906
1460656800.0,1.1716575622558594,13.756202697753906
1460678400.0,1.144324541091919,13.402198791503906
1460700000.0,1.1365827322006226,13.123390197753906
1460721600.0,1.2111533880233765,17.284034729003906
1460743200.0,1.3673979043960571,17.440284729003906
1460764800.0,1.437227487564087,16.552589416503906
1460786400.0,1.438186764717102,15.901222229003906
1460808000.0,1.4365745782852173,15.472511291503906
1460829600.0,1.4249510765075684,15.366554260253906
1460851200.0,1.4035285711288452,15.016944885253906
1460872800.0,1.403242826461792,14.705909729003906
1460894400.0,1.3315476179122925,14.461280822753906
1460916000.0,1.3172165155410767,14.211769104003906
1460937600.0,1.233058214187622,13.853858947753906
1460959200.0,1.1900866031646729,13.657569885253906
1460980800.0,1.083327054977417,13.362648010253906
1461002400.0,1.0590283870697021,13.389015197753906
1461024000.0,1.0884110927581787,13.545265197753906
1461045600.0,1.1486819982528687,13.516944885253906
1461067200.0,1.2421083450317383,13.325538635253906
1461088800.0,1.2347326278686523,13.021339416503906
1461110400.0,1.1863393783569336,12.651710510253906
1461132000.0,1.1364343166351318,12.358253479003906
1461153600.0,1.0842585563659668,11.931007385253906
1461175200.0,1.1094892024993896,15.883644104003906
1461196800.0,1.1293821334838867,15.304542541503906
1461218400.0,1.1449320316314697,14.756202697753906
1461240000.0,1.1433024406433105,14.587257385253906
1461261600.0,1.1605637073516846,14.395362854003906
1461283200.0,1.2638797760009766,14.146339416503906
1461304800.0,1.2483307123184204,14.036476135253906
1461326400.0,1.2815704345703125,14.462257385253906
1461348000.0,1.259148359298706,14.426612854003906
1461369600.0,1.2480555772781372,14.299659729003906
1461391200.0,1.2628556489944458,14.662452697753906
1461412800.0,1.2999359369277954,15.782569885253906
1461434400.0,1.3624963760375977,15.500831604003906
1461456000.0,1.4315426349639893,14.912452697753906
1461477600.0,1.443157434463501,14.507667541503906
1461499200.0,1.3557274341583252,13.950538635253906
1461520800.0,1.2796287536621094,13.525733947753906
1461542400.0,1.2273144721984863,13.332862854003906
1461564000.0,1.2296903133392334,13.554542541503906
1461585600.0,1.2831982374191284,15.514015197753906
1461607200.0,1.3244237899780273,14.920753479003906
1461628800.0,1.3383924961090088,14.524757385253906
1461650400.0,1.3111536502838135,13.906593322753906
1461672000.0,1.4731976985931396,13.826026916503906
1461693600.0,1.668290615081787,17.625343322753906
1461715200.0,1.817704200744629,16.825050354003906
1461736800.0,1.8131873607635498,15.925636291503906
1461758400.0,1.7439401149749756,14.934913635253906
1461780000.0,1.6438713073730469,14.356300354003906
1461801600.0,1.4239047765731812,13.223976135253906
1461823200.0,1.3184394836425781,12.546241760253906
1461844800.0,1.2582924365997314,12.248390197753906
1461866400.0,1.2381048202514648,12.199073791503906
1461888000.0,1.312670350074768,12.777687072753906
1461909600.0,1.3686892986297607,13.192726135253906
1461931200.0,1.3417470455169678,12.974464416503906
1461952800.0,1.2902779579162598,12.547218322753906
1461974400.0,1.241696834564209,12.365577697753906
1461996000.0,1.214595079421997,12.268409729003906
1462017600.0,1.1945993900299072,12.039405822753906
1462039200.0,1.2030744552612305,11.753761291503906
1462060800.0,1.2059738636016846,17.527687072753906
1462082400.0,1.2694368362426758,16.631690979003906
1462104000.0,1.2484805583953857,16.048194885253906
1462125600.0,1.2111635208129883,15.609718322753906
1462147200.0,1.2650871276855469,15.193214416503906
1462168800.0,1.3091609477996826,14.807472229003906
1462190400.0,1.3876559734344482,14.734230041503906
1462212000.0,1.425925850868225,14.777687072753906
1462233600.0,1.4346271753311157,14.537452697753906
1462255200.0,1.5115900039672852,14.510597229003906
1462276800.0,1.4267542362213135,13.835792541503906
1462298400.0,1.4242435693740845,13.688819885253906
1462320000.0,1.4792673587799072,17.352882385253906
1462341600.0,1.513646125793457,17.235206604003906
1462363200.0,1.51949143409729,17.318702697753906
1462384800.0,1.4838504791259766,17.557472229003906
1462406400.0,1.4659186601638794,17.570167541503906
1462428000.0,1.456467628479004,17.305030822753906
1462449600.0,1.4290986061096191,16.549171447753906
1462471200.0,1.4071166515350342,16.066749572753906
1462492800.0,1.7726101875305176,17.415870666503906
1462514400.0,1.5357003211975098,15.927101135253906
1462536000.0,1.4221315383911133,15.000343322753906
1462557600.0,1.3680564165115356,14.643409729003906
1462579200.0,1.3233256340026855,14.372413635253906
1462600800.0,1.2938525676727295,14.045753479003906
1462622400.0,1.2999845743179321,13.858253479003906
1462644000.0,1.2993028163909912,13.718605041503906
1462665600.0,1.3231868743896484,13.630714416503906
1462687200.0,1.3845429420471191,13.255226135253906
1462708800.0,1.364546537399292,12.900245666503906
1462730400.0,1.3494689464569092,11.769874572753906
1462752000.0,1.4228975772857666,11.179054260253906
1462773600.0,1.4135431051254272,10.676124572753906
1462795200.0,1.362318515777588,10.283058166503906
1462816800.0,1.2941582202911377,9.993995666503906
1462838400.0,1.234185814857483,14.372901916503906
1462860000.0,1.215579628944397,14.075538635253906
1462881600.0,1.2752265930175781,13.860694885253906
1462903200.0,1.268851637840271,13.424659729003906
1462924800.0,1.2325775623321533,12.942726135253906
1462946400.0,1.1967856884002686,12.128273010253906
1462968000.0,1.1531150341033936,14.683937072753906
1462989600.0,1.1459646224975586,14.866065979003906
1463011200.0,1.2379287481307983,14.922706604003906
1463032800.0,1.2435259819030762,14.647804260253906
1463054400.0,1.2084598541259766,13.862648010253906
1463076000.0,1.183976650238037,13.383644104003906
1463097600.0,1.146697759628296,13.097511291503906
1463119200.0,1.1774852275848389,13.080909729003906
1463140800.0,1.1359459161758423,12.922218322753906
1463162400.0,1.1380870342254639,12.738624572753906
1463184000.0,1.1854243278503418,13.249855041503906
1463205600.0,1.2224727869033813,14.465187072753906
1463227200.0,1.2494332790374756,15.092140197753906
1463248800.0,1.4037153720855713,15.247901916503906
1463270400.0,1.5100603103637695,14.823097229003906
1463292000.0,1.626693844795227,14.701515197753906
1463313600.0,1.8051023483276367,17.144874572753906
1463335200.0,1.919042944908142,16.553077697753906
1463356800.0,2.068000316619873,16.394874572753906
1463378400.0,2.1864662170410156,16.459327697753906
1463400000.0,2.160177707672119,16.153663635253906
1463421600.0,2.061936378479004,15.793800354003906
1463443200.0,1.9401192665100098,15.127296447753906
1463464800.0,1.86625075340271,14.825782775878906
1463486400.0,1.727921962738037,14.422218322753906
1463508000.0,1.8097782135009766,14.879737854003906
1463529600.0,1.8835349082946777,14.990577697753906
1463551200.0,1.8610762357711792,14.801124572753906
1463572800.0,1.79215669631958,14.589942932128906
1463594400.0,1.67901611328125,14.255714416503906
1463616000.0,1.5476603507995605,13.609230041503906
1463637600.0,1.4974775314331055,13.357276916503906
1463659200.0,1.4390161037445068,15.732276916503906
1463680800.0,1.4644033908843994,15.805030822753906
1463702400.0,1.5503756999969482,15.781105041503906
1463724000.0,1.5900845527648926,15.265480041503906
1463745600.0,1.6416611671447754,14.989112854003906
1463767200.0,1.5279632806777954,14.350440979003906
1463788800.0,1.4878308773040771,13.906593322753906
1463810400.0,1.4513509273529053,13.655128479003906
1463832000.0,1.4110939502716064,13.496925354003906
1463853600.0,1.4133301973342896,13.883644104003906
1463875200.0,1.4216948747634888,14.448585510253906
1463896800.0,1.5125854015350342,14.555030822753906
1463918400.0,1.5009956359863281,14.281593322753906
1463940000.0,1.457489013671875,13.991554260253906
1463961600.0,1.4127252101898193,13.737648010253906
1463983200.0,1.4978768825531006,15.735694885253906
1464004800.0,1.590273141860962,15.516456604003906
1464026400.0,1.770693302154541,15.087257385253906
1464048000.0,1.9003770351409912,14.767433166503906
1464069600.0,1.955959677696228,14.522315979003906
1464091200.0,1.9134321212768555,14.150733947753906
1464112800.0,1.812096357345581,13.650245666503906
1464134400.0,1.7812567949295044,13.480567932128906
1464156000.0,1.5859284400939941,13.028175354003906
1464177600.0,1.4152162075042725,12.336769104003906
1464199200.0,1.3316888809204102,12.034034729003906
1464220800.0,1.200384259223938,11.394874572753906
1464242400.0,1.170019268989563,11.161476135253906
1464264000.0,1.173384428024292,15.684425354003906
1464285600.0,1.324475884437561,15.831886291503906
